ID	City	Area	Street	Name	Info	Lng	Lat	Stops	StopNum	Pikas2012.11.19	osm:NodeID	osm:name:ru
15085	0	0	0	Минскрыбпром		27.55273	53.83522	15074,133179	43		767183666	Минскрыбпром
15906	0	0	0	Минскэнерго		27.57462	53.88697	15908,15907	54		342056152	Минскэнерго
15908	0	0	0	Минскэнерго		27.5734	53.88704	15906,15909,16222	s15908		342056841	Минскэнерго
16176	0	0	0	Лошицкая		27.68203	53.75927	16181,230034	s16176			Лошицкая
16181	0	0	0	Лошицкая		27.68297	53.75901	16176,16174,143040	s16181			Лошицкая
15784	0	0		Мирошниченко		27.61239	53.9602	15785,15783	s15784		320719308	Мирошниченко
15785	0	0		Мирошниченко		27.6137	53.95995	15784,15787,14459	s15785		320719307	Мирошниченко
15901	0	0	0	Михайловский сквер		27.55068	53.89471	15869,15899	s15901		341285128	Михайловский сквер
133333	0	0	0	Михалово		27.49701	53.87678	16249,15200,15212	s133333			Михалово
16175	0	0	0	Михановичи (кладбище)		27.69756	53.76434	16179,16054	s16175			Михановичи (кладбище)
14970	0	0	0	МКАД		27.53855	53.96911	14999	s14970		767183761	МКАД
14999	0	0	0	МКАД		27.53809	53.96821	14970,16092,14969	s14999		767183639	МКАД
14551	0	0	0	мкр-н Веснянка		27.48871	53.92997	14564	92		767085150	Микрорайон Веснянка
14564	0	0	0	мкр-н Веснянка		27.49019	53.92973	14551,71984,15238	92		767084795	Микрорайон Веснянка
14351	0	0	0	мкр-н Восток-2		27.64101	53.93713	14352,14349	s14351		320719082	Микрорайон Восток-2
14352	0	0	0	мкр-н Восток-2		27.64179	53.93725	14351,14996,14677	s14352		320719083	Микрорайон Восток-2
72406	0	0	0	мкр-н Каменная Горка		27.42608	53.91202	72616,72615,14607	s72406		767088231	Микрорайон Каменная Горка
72616	0	0	0	мкр-н Каменная Горка		27.42555	53.91186	72406,72405,73864	s72616		688381469	Микрорайон Каменная Горка
14599	0	0	0	мкр-н Кунцевщина		27.43893	53.90694	14613,14866	s14599		767183500	Микрорайон Кунцевщина
15151	0	0	0	мкр-н Сухарево-2		27.43191	53.88187	15157,15156,15174	s15151		341142803	Микрорайон Сухарево-2
15156	0	0		мкр-н Сухарево-2		27.43055	53.88112	15151,73321	s15156		280030124	Микрорайон Сухарево-2
15157	0	0	0	мкр-н Сухарево-2		27.43326	53.88131	15151,15155	s15157		340758220	Микрорайон Сухарево-2
14872	0	0	0	мкр-н Сухарево-3		27.43763	53.89179	14876,14875	s14872		340767582	Микрорайон Сухарево-3
14876	0	0	0	мкр-н Сухарево-3		27.43667	53.89257	14872,14871	s14876		340767910	Микрорайон Сухарево-3
71340	0	0	0	мкр-н Сухарево-5		27.4176	53.88415	71341,71342	s71340			Микрорайон Сухарево-5
71341	0	0	0	мкр-н Сухарево-5		27.41742	53.88377	71340,58347	s71341			Микрорайон Сухарево-5
15903	0	0	0	мкр-н Чкаловский		27.55228	53.88541	15911,15886,73076	s15903		489257331	Микрорайон Чкаловский
15911	0	0	0	мкр-н Чкаловский		27.55354	53.88569	15903,15904	s15911		489258443	Микрорайон Чкаловский
15904	0	0	0	Могилевская		27.55997	53.885	15910,15911	s15904		489256523	Могилёвская
15910	0	0	0	Могилевская		27.56025	53.88539	15904,54334,212036	s15910		489257213	Могилёвская
73206	0	0	0	Могилевская		27.67436	53.86196	133412,15620	s73206			Могилёвская
73215	0	0	0	Молодежная		27.52164	53.90687	14687,230032	s73215			Молодежная
16040	0	0		Молочный комбинат		27.68919	53.8558	16041	s16040		489481700	Молочный комбинат
16041	0	0		Молочный комбинат		27.68781	53.85701	16040,14829,16112	s16041		489478591	Молочный комбинат
71979	0	0	ул. Монтажников	Монтажников		27.41112	53.87189	71980,71977,71983	s71979			Монтажников
71980	0	0		Монтажников		27.41112	53.87159	71979,71978,71982	s71980		767183797	Монтажников
15665	0	0	0	Московская		27.53839	53.88825	15666,68833	s15665		320719196	Московская
15666	0	0	0	Московская		27.53826	53.88797	15665,15845	s15666		320719194	Московская
15667	0	0	ул. Московская	Московская		27.53711	53.88628	15843,15668	s15667		320719188	Московская
15844	0	0	0	Московская		27.53855	53.88748	15845,15843	s15844		320719192	Московская
15845	0	0	0	Московская		27.53873	53.88776	15844,15666	s15845		767088401	Московская
73198	0	0	0	Московская		27.62756	53.92798	14346,14423,14344	s73198		446790432	Московская
15654	0	0	0	Московский рынок		27.47071	53.86637	15662,200002,15657,15653	s15654		767088156	Московский рынок
15662	0	0	0	Московский рынок		27.47038	53.86502	58338,15654	s15662		320719141	Московский рынок
58338	0	0	0	Московский рынок		27.46821	53.86535	200002,15662,14935	s58338		320719140	Московский рынок
200002	0	0	0	Московский рынок		27.46822	53.86629	58338,15654,15661	s200002		767183994	Московский рынок
58372	0	0	0	Мост		27.53916	53.83486	58373,15072	s58372		767184159	Мост
58373	0	0	0	Мост		27.53911	53.83459	58372,58330	s58373		767183943	Мост
197095	0	0	0	Мост		27.50579	53.81664	197113,197112	s197095			Мост
197113	0	0	0	Мост		27.50762	53.81699	197095,197094	s197113			Мост
15614	0	0		Мотовелозавод		27.59287	53.88286	15627,15626	s15614		342061522	Мотовелозавод
15627	0	0		Мотовелозавод		27.59261	53.88353	15614,15613	s15627		342061571	Мотовелозавод
14710	0	0	ул. Жилуновича	МПЗ		27.6364	53.87989	58374,14507	s14710		767183726	МПЗ
58374	0	0		МПЗ		27.63543	53.87982	14710,14709	s58374		767183482	МПЗ
14384	0	0	ул. Руссиянова	Музей Валунов		27.68989	53.93375	14385,69144	s14384		522096131	Музей валунов
14385	0	0		Музей Валунов		27.68924	53.93377	14384,14383	s14385		767184132	Музей валунов
15011	0	0	0	Музей Великой Отечественной войны		27.53805	53.91513	15217,15743,15890	s15011		279590325	Музей Великой Отечественной войны
15217	0	0	пр-т Машерова	Музей Великой Отечественной войны		27.53804	53.91422	15011,230030,73835	s15217		767183614	Музей Великой Отечественной войны
15743	0	0	0	Музей Великой Отечественной войны		27.54091	53.91499	230030,15011,15190	s15743		279590736	Музей Великой Отечественной войны
230030	0	0	0	Музей Великой Отечественной войны		27.54058	53.91384	15743,15217,15010	s230030			Музей Великой Отечественной войны
14525	0	0	0	Музыкальный театр		27.53732	53.8976	15597,14571,15568	s14525		320719485	Музыкальный театр
15568	0	0	0	Музыкальный театр		27.53589	53.89551	15893,14525,15936	s15568		567230652	Музыкальный театр
15597	0	0		Музыкальный театр		27.53986	53.89708	15774,14525,15893	s15597		320719487	Музыкальный театр
15893	0	0	ул. К. Цеткин	Музыкальный театр		27.5387	53.89519	15892,15568,15597	s15893		320719483	Музыкальный театр
15567	0	0		Мясникова		27.54294	53.89903	15598,15774	s15567		567230653	Мясникова
15598	0	0	0	Мясникова		27.5446	53.89926	15920,15567	s15598		320719480	Мясникова
147047	0	0	0	Налибокская		27.43115	53.92681	199081,151195,147007	s147047		1454694104	Налибокская
151195	0	0	0	Налибокская		27.43252	53.92678	147047,71456	s151195		2720448263	Налибокская
199081	0	0	0	Налибокская		27.43137	53.92732	147047,187018	s199081		2411676166	Налибокская
72680	0	0	0	Наполеона Орды		27.48225	53.84313	72681,15036	s72680		523136998	Наполеона Орды
72681	0	0	0	Наполеона Орды		27.48171	53.84308	72680,15949	s72681			Наполеона Орды
15352	0	0	0	Народная		27.62474	53.87271	15393,14508	s15352			Народная
15393	0	0	0	Народная		27.62457	53.87258	15352,15808	s15393		767183744	Народная
15808	0	0	0	Народная		27.62452	53.8722	15393,15807	47			Народная
54756	0	0	0	Нарочанская		27.47846	53.93299	68808,15847	s54756		343824353	Нарочанская
68808	0	0	0	Нарочанская		27.47815	53.93277	54756,204289	s68808			Нарочанская
14994	0	0	0	Натуралистов		27.61775	53.92984	15016,15015,14491	s14994		767183598	Натуралистов
15016	0	0	0	Натуралистов		27.61606	53.92974	14994,14993	s15016		767183561	Натуралистов
14677	0	0		Национальная библиотека		27.64405	53.93278	14678,14489,14352	s14677		341379940	Национальная библиотека
14678	0	0		Национальная библиотека		27.64433	53.93226	14677,14340,14420	s14678		767183677	Национальная библиотека
133375	0	0	0	Национальный аэропорт "Минск"~(высадка пассажиров)		28.03362	53.88966	73752,204385	s133375			Национальный аэропорт Минск
73752	0	0	0	Национальный аэропорт "Минск"~(посадка пассажиров)		28.03238	53.89022	133375,111376	s73752		1462356334	Национальный аэропорт Минск
14445	0	0	0	Некрасова		27.58238	53.93629	68965,73932,14465	68		320719362	Некрасова
14466	0	0	0	Некрасова		27.58076	53.93527	68965,73932,14444	s14466		320719358	Некрасова
68965	0	0		Некрасова		27.58245	53.93521	14466,14445,58357	68		320719355	Некрасова
73932	0	0	0	Некрасова		27.58036	53.93649	14445,14466,73819	s73932		1696043634	Некрасова
72434	0	0	0	Некрашевича		27.49251	53.85323	211130,211129,69101	s72434			Некрашевича
72458	0	0	0	Некрашевича		27.48933	53.85346	211129,72457,73882	s72458			Некрашевича
211129	0	0	0	Некрашевича		27.49071	53.85283	72458,72434	s211129		607266742	Некрашевича
211130	0	0	0	Некрашевича		27.49277	53.85348	72434,15690	s211130		317238891	Некрашевича
14609	0	0		Неманская		27.4256	53.90753	72617,14608,14890	s14609			Нёманская
14610	0	0		Неманская		27.4238	53.90805	72405,14612	s14610		688414436	Нёманская
72405	0	0	0	Неманская		27.42527	53.90822	72617,14610,72616	s72405		688414438	Нёманская
72617	0	0	0	Неманская		27.42509	53.90758	14609,72405,16007	s72617		656464481	Нёманская
73213	0	0	0	Немига		27.55415	53.90557	15600,15566,16238,15115	s73213			Немига
15334	0	0		Нестерова		27.67266	53.87995	15411,15336	s15334		767088201	Нестерова
15411	0	0	0	Нестерова		27.67393	53.88036	15334,15412	s15411		767088123	Нестерова
15412	0	0		Нестерова		27.67753	53.88175	15780,15411	s15412			Нестерова
14449	0	0	0	Никитина		27.59705	53.95046	14462,14461	s14449		320719327	Никитина
14462	0	0	0	Никитина		27.59648	53.95022	14449,14448	s14462		320719334	Никитина
14644	0	0	ул. Никифорова	Никифорова		27.6973	53.9412	14643,14645	s14644		522096549	Никифорова
14645	0	0		Никифорова		27.69551	53.94066	14644,14646	s14645		535470632	Никифорова
197041	0	0	0	Новая Веска		27.35253	53.8358	197060,197059	s197041			Новая Веска
197060	0	0	0	Новая Веска		27.35282	53.83575	197041,197061	s197060			Новая Веска
14968	0	0		Новинки		27.53596	53.95763	15001,91041	s14968		767183701	Новинки
15001	0	0		Новинки		27.53527	53.95684	14968,197228	s15001		767183444	Новинки
14696	0	0		Нововиленская		27.53899	53.93099	14844,15184,15183	s14696		767183791	Нововиленская
14844	0	0		Нововиленская		27.53875	53.93058	14696,14843	s14844			Нововиленская
132113	0	0	0	Новополье		27.63799	53.6087	132114,132116	s132113			Новополье
132114	0	0	0	Новополье		27.63795	53.60893	132113,132112	s132114			Новополье
16131	0	0	Н-9034 Новый Двор - Михановичи	Новый Двор		27.64626	53.80703	16132,16135	s16131			Новый Двор
16132	0	0		Новый Двор		27.64645	53.8075	16131,16161	s16132			Новый Двор
15557	0	0		НПО Гранат		27.4511	53.91105	15560,15558	s15557		767088612	НПО Гранат
15560	0	0		НПО Гранат		27.45118	53.91201	15557,15556	s15560		767088617	НПО Гранат
71992	0	0	0	НПО Сигнал		27.50519	53.86432	15679,15680,15023	s71992			НПО Сигнал
15136	0	0		НПО Центр		27.4507	53.88641	15160,15159	81о		341869240	НПО Центр
15160	0	0		НПО Центр		27.4519	53.88708	15136,15135	81п		341869215	НПО Центр
16027	0	0		Областная больница		27.68504	54.00423	111037,16026,71974	s16027			Областная больница
111036	0	0	0	Областная больница		27.68589	54.00527	111037,72785	s111036		437965807	Областная больница
111037	0	0	0	Областная больница		27.68587	54.00481	111036,16027	s111037		441189188	Областная больница
15078	0	0	0	Образовательно-оздоровительный центр "Лидер"		27.43922	53.95128	15082,15079,16107	s15078			Образовательно-оздоровительный центр "Лидер"
15082	0	0	0	Образовательно-оздоровительный центр "Лидер"		27.43954	53.95109	15078,15075	s15082			Образовательно-оздоровительный центр "Лидер"
14342	0	0		Обсерватория		27.63419	53.92957	14343,132157	s14342			Обсерватория
14343	0	0		Обсерватория		27.63361	53.93	14342,14346,14348	s14343		446790442	Обсерватория
14855	0	0	0	Одинцова		27.46349	53.89998	15193,14859,14858	s14855		320718836	Одинцова
14859	0	0	0	Одинцова		27.46208	53.89935	14855,15192,15134	s14859		320718834	Одинцова
15193	0	0	0	Одинцова		27.46435	53.8995	14855,69316,15162	s15193		767183339	Одинцова
14704	0	0	0	Одоевского		27.49585	53.90222	14848,14817	s14704		767081435	Одоевского
14818	0	0		Одоевского		27.49666	53.90367	14848,14703	s14818		767088164	Одоевского
14848	0	0	0	Одоевского		27.49527	53.90317	14818,14704,15195	s14848		767088722	Одоевского
71418	0	0	0	Оздоровительный центр Ждановичи		27.4089	53.95331	15079,71999	s71418			Оздоровительный центр Ждановичи
197038	0	0	0	Озерцо		27.38836	53.84022	197062,197037	s197038			Озерцо
197062	0	0	0	Озерцо		27.38696	53.83993	197038,197040	s197062			Озерцо
16218	0	0	0	Октябрьская		27.5721	53.89098	16222,15611,16220	s16218			Октябрьская
73203	0	0	0	Октябрьская		27.56153	53.90177	73212,15863	s73203			Октябрьская
15975	0	0	0	Олешева		27.60336	53.94559	15976,14790	s15975		320719289	Олешева
15976	0	0	ул. Восточная	Олешева		27.60434	53.9464	15975,14392,15977	s15976		320719288	Олешева
14487	0	0	0	Олимпийский спорткомплекс		27.65038	53.94196	14515,14514	s14487		341375740	Олимпийский спорткомплекс
14515	0	0	0	Олимпийский спорткомплекс		27.64832	53.94197	14487,14486	s14515		343189588	Олимпийский спорткомплекс
133398	0	0	0	Ольшанская~(посадка пассажиров)		27.42701	53.86561	54638,71978	s133398		767088699	Ольшанская
14700	0	0	0	Ольшевского		27.49765	53.91983	14840,15223	s14700		767088408	Ольшевского
14840	0	0	0	Ольшевского		27.49806	53.91954	14700,15279,14839	s14840		767085040	Ольшевского
15226	0	0		Ольшевского		27.48187	53.92402	15256,15227	s15226		515634104	Ольшевского
15256	0	0	0	Ольшевского		27.48233	53.92306	15226,15263,15255	s15256		514228812	Ольшевского
15263	0	0	0	Ольшевского		27.48461	53.92339	15256,15225	s15263		514229434	Ольшевского
191170	0	0	0	ОП Лошица~(высадка пассажиров)		27.55877	53.84956	191171,69176	s191170			ОП Лошица
191171	0	0	0	ОП Лошица~(посадка пассажиров)		27.55856	53.8494	191170,16128,72008	s191171			ОП Лошица
15565	0	0		Оперный театр		27.55961	53.91173	15601,15602,15776	91		320719449	Оперный театр
15601	0	0		Оперный театр		27.5586	53.90996	15779,15565	91		320719451	Оперный театр
15778	0	0	ул. Я. Купалы	Оперный театр		27.55826	53.90896	15779,15600	s15778		320719245	Оперный театр
15779	0	0		Оперный театр		27.55841	53.90919	15778,15601	s15779		320719244	Оперный театр
16244	0	0	Оптовый рынок	Оптовый рынок		27.34188	53.90146	16242,111344	s16244			Оптовый рынок
14406	0	0		Опытное поле		27.69416	53.92526	14629,207001	s14406		747751999	Опытное поле
14629	0	0		Опытное поле		27.69419	53.92551	14406,14407,14633	s14629		767183722	Опытное поле
197078	0	0	0	Ореховская		27.28228	53.81964	197079,197077	s197078			Ореховская
197079	0	0	0	Ореховская		27.28255	53.81982	197078,197084,197057	s197079			Ореховская
15716	0	0		Орловская		27.566	53.93467	58346,15715	s15716		767183434	Орловская
58346	0	0		Орловская		27.56556	53.93378	15716,14847,15148,14692	s58346			Орловская
14962	0	0	ул. Червякова	Осипенко		27.54959	53.92682	15007,71998,15726,15006	s14962		767085162	Осипенко
15007	0	0		Осипенко		27.54954	53.92588	14962,14961	s15007		767085136	Осипенко
16234	0	0		Ост. пункт электропоездов "Масюковщина"		27.47509	53.93012	133157,16233	s16234			Остановочный пункт электропоездов "Масюковщина"
133157	0	0	0	Ост. пункт электропоездов "Масюковщина"		27.47676	53.92971	14553,16234	s133157			Остановочный пункт электропоездов "Масюковщина"
14378	0	0	0	Острошицкая		27.69483	53.94697	14656,111246,14643	s14378		767184161	Острошицкая
14654	0	0		Острошицкая		27.69424	53.94831	14656,14657	s14654		522097359	Острошицкая
14656	0	0	местный проезд	Острошицкая		27.694	53.9477	14654,14378,73195	s14656		522096812	Острошицкая
111246	0	0	0	Острошицкая		27.69709	53.9478	14378,14434	s111246		522096800	Острошицкая
15963	0	0		Охотская		27.67639	53.87184	15969,15972	s15963		767085049	Охотская
15969	0	0		Охотская		27.67692	53.87153	15963,15340,15962	s15969		767085084	Охотская
15335	0	0		Охотский гастроном		27.66953	53.88017	15336,15333	s15335		767085179	Охотский гастроном
15336	0	0		Охотский гастроном		27.67107	53.87883	15334,15335,15410,15338	s15336		767088266	Охотский гастроном
197148	0	0	0	Паздерки		27.64308	53.66925	197149	s197148			Паздерки
16105	0	0	0	панс. БНТУ		27.46459	53.99054	16106,16104	s16105			панс. БНТУ
14529	0	0	0	Панфилова		27.52432	53.91334	14568,14567	s14529		767183750	Панфилова
14568	0	0	0	Панфилова		27.52423	53.91288	14529,73834	s14568		767184152	Панфилова
15143	0	0	0	Панченко П.		27.41862	53.88182	58347,71983	s15143			Пимена Панченко
58347	0	0	0	Панченко П.		27.41888	53.88194	15143,71341,15144	s58347		340761396	Пимена Панченко
71995	0	0	0	Панченко П., 80		27.41526	53.89466	71996,73664	s71995		498856617	Пимена Панченко, 80
71996	0	0	0	Панченко П., 80		27.41626	53.89517	71995,73662	s71996			Пимена Панченко, 80
15671	0	0	0	Папанина		27.51791	53.88397	15670,15673	s15671		767090536	Папанина
15350	0	0	0	Парк 50-ти летия Октября		27.62249	53.88251	15395,14779	s15350		767183346	Парк 50-ти летия Октября
15395	0	0	0	Парк 50-ти летия Октября		27.62306	53.88201	15350,15624	s15395			Парк 50-ти летия Октября
54256	0	0		Парк 900-летия Минска		27.6324	53.84647	54257,15531	s54256			Парк 900-летия Минска
54257	0	0		Парк 900-летия Минска		27.63162	53.84617	54256,15528	s54257			Парк 900-летия Минска
15269	0	0	0	Парк Горького		27.57319	53.89981	15311,15984	s15269			Парк Горького
15311	0	0	0	Парк Горького		27.57358	53.89996	191256,191257,15269	s15311			Парк Горького
15986	0	0	ул. Пулихова	Парк Горького		27.57541	53.89951	15987,191256,73567	s15986		767081429	Парк Горького
15987	0	0		Парк Горького		27.57566	53.89895	15986,15983	s15987		767085303	Парк Горького
191256	0	0	0	Парк Горького		27.57375	53.89984	15311,15986	s191256			Парк Горького
191257	0	0	0	Парк Горького		27.57337	53.90009	15311	s191257			Парк Горького
14442	0	0	0	Парк Дружбы Народов		27.57278	53.92685	15722,14467	s14442		320719388	Парк Дружбы Народов
14456	0	0		Парк Дружбы Народов		27.57082	53.92579	15722,14441	s14456		320719391	Парк Дружбы Народов
15722	0	0		Парк Дружбы народов		27.571	53.92661	14456,14442,15721	s15722		768177132	Парк Дружбы народов
15572	0	0		Парк Павлова		27.473	53.85834	69269,15594	s15572		567706898	Парк Павлова
15594	0	0	пр-кт газ. "Правда"	Парк Павлова		27.47519	53.85871	69018,15572,15571	s15594		614945403	Парк Павлова
69269	0	0	0	парк Павлова		27.47287	53.85807	15572,15593	s69269			парк Павлова
14674	0	0	ул. Шафарнянская	парк Уручье		27.683	53.94473	14653,14651,14673	s14674		475208255	парк Уручье
73199	0	0	0	Парк Челюскинцев		27.61335	53.92416	58368,14492	s73199			Парк Челюскинцев
15081	0	0	0	Парковая		27.42853	53.94878	15080,15079	s15081			Парковая
15424	0	0	ул. Парниковая	Парниковая		27.65632	53.91753	15425	s15424		767183616	Парниковая
15425	0	0		Парниковая		27.65648	53.91764	15424,15428,15374	s15425		767183751	Парниковая
15420	0	0		Парниково-тепличный комбинат		27.63624	53.91848	15423,14426,15422	s15420		320719061	Парниково-тепличный комбинат
15423	0	0		Парниково-тепличный комбинат		27.63699	53.91918	15420,15419	s15423		767183811	Парниково-тепличный комбинат
73208	0	0	0	Партизанская		27.62957	53.87539	15623,14709,15618	s73208			Партизанская
14733	0	0		Партизанский просп.		27.61083	53.88011	14781,15942,14780	s14733		767085064	Партизанский проспект
14781	0	0		Партизанский просп.		27.60955	53.87939	15625,14733,15616	s14781		767085013	Партизанский проспект
14595	0	0		Педколледж		27.46713	53.9078	14680,14679	s14595		320718871	Педколледж
14680	0	0	0	Педколледж		27.46935	53.90733	14595,14594,14854	s14680		767088599	Педколледж
14798	0	0	0	пер. Велосипедный		27.58341	53.88062	14801,15613	s14798		767183603	Велосипедный переулок
14801	0	0	0	пер. Велосипедный		27.58484	53.87981	14798,14802	s14801		767183536	Велосипедный переулок
133216	0	0	0	пер. Веснинка		27.46995	53.94126	15077,69234	s133216			Переулок Веснинка
14790	0	0	ул. Лукьяновича	пер. Восточный		27.60104	53.944	15979,15975,14395,133351	s14790		320719286	Восточный переулок
15979	0	0		пер. Восточный		27.60006	53.94449	14790,15180	s15979		320719287	Восточный переулок
16080	0	0	проезд с МКАД к Зацени	пер. Ермака		27.51405	53.96757	16081,15957	s16080		767088711	Переулок Ермака
15679	0	0	0	пер. Ковалевской С.		27.50404	53.86421	71992,230017	25		767183777	Переулок Софьи Ковалевской
230017	0	0	0	пер. Ковалевской С.		27.50281	53.86418	15679,15688	s230017			Переулок Софьи Ковалевской
15317	0	0	0	пер. Козлова		27.59988	53.90291	15819,15820,54200	s15317			Переулок Козлова
15818	0	0		пер. Козлова		27.60189	53.9009	16113,15817	s15818		767084953	Переулок Козлова
15819	0	0		пер. Козлова		27.6012	53.90207	16113,15317	s15819		767084840	Переулок Козлова
16113	0	0	0	пер. Козлова		27.60165	53.90131	15818,15819	s16113			Переулок Козлова
15050	0	0	0	пер. Корженевского		27.52897	53.84354	15053,15051	s15050		614945411	Переулок Корженевского
15053	0	0	0	пер. Корженевского		27.52731	53.84375	15050,15054	s15053		614945410	Переулок Корженевского
207001	0	0	0	пер. Липковский		27.69889	53.91925	14406,16017	s207001			Липковский переулок
191224	0	0	0	пер. Луговой		27.568	53.88208	191225	s191224			Луговой переулок
191225	0	0	0	пер. Луговой		27.56774	53.88207	191224,15444,15551	s191225			Луговой переулок
111203	0	0	0	пер. Петровский		27.74421	53.94794	111204,14634	s111203		499482691	Петровский переулок
111204	0	0	0	пер. Петровский		27.74496	53.9483	111203,111206	s111204		499482690	Петровский переулок
14834	0	0	0	пер. Промышленный		27.68364	53.84183	14898,14837,73908	s14834		767183627	Промышленный переулок
14898	0	0	0	пер. Промышленный		27.68283	53.84115	14834,14832	s14898			Промышленный переулок
15454	0	0		пер.Чижевских		27.56881	53.84549	16129,15492	s15454		704081609	Переулок Чижевских
15493	0	0		пер.Чижевских		27.56923	53.84669	16129,15452	s15493		704081614	Переулок Чижевских
16129	0	0	0	пер.Чижевских		27.56745	53.84609	15454,15493,191173	s16129		704081611	Переулок Чижевских
15182	0	0	0	Первомайская		27.57124	53.8997	15984,191251	s15182		767085327	Первомайская
15481	0	0	0	Первомайская		27.58359	53.90416	15633,16227,15267	s15481		767088227	Первомайская
15605	0	0		Первомайская		27.58264	53.90239	191254,15632	s15605		641326458	Первомайская
15633	0	0		Первомайская		27.58161	53.90411	191255,15481	s15633		641292467	Первомайская
15984	0	0	0	Первомайская		27.57139	53.90005	15182,15269,15865	s15984		767085166	Первомайская
73211	0	0	0	Первомайская		27.57022	53.8937	73595,15609	s73211		767183370	Первомайская
111275	0	0	0	Перекресток		27.5347	53.98615	16084,133406	s111275		767183559	Перекресток
111279	0	0	0	Перекресток		27.5309	53.98489	133406,16088,16098	s111279			Перекресток
133406	0	0	0	Перекресток		27.53268	53.98567	111275,111279	s133406			Перекресток
15008	0	0		Переспа		27.54969	53.92119	196131,15189	s15008			Переспа
15189	0	0	0	Переспа		27.54966	53.92086	15008,15190	s15189			Переспа
15190	0	0	0	Переспа		27.55002	53.92055	15189,15218,15743	s15190			Переспа
196131	0	0	0	Переспа		27.55012	53.92121	15008,14961	s196131			Переспа
14949	0	0		Переход к Авторынку		27.43163	53.85676	14982,14952	s14949		320719680	Переход к Авторынку
14953	0	0		Переход к Авторынку		27.43194	53.8557	14982,14948,133254	s14953		320719719	Переход к Авторынку
14982	0	0	0	Переход к Авторынку		27.4329	53.85646	14949,14953,14981	s14982		320719723	Переход к Авторынку
15284	0	0	0	Переходная		27.64984	53.88679	15285,15361	s15284		320719023	Переходная
15285	0	0	0	Переходная		27.65019	53.88643	15284,15286,15282,15287	s15285			Переходная
15287	0	0	0	Переходная		27.65127	53.88544	15285,15415	s15287		320719021	Переходная
15286	0	0	0	Переходная ул.		27.65072	53.88673	15285,15407	s15286		320719025	Переходная улица
15199	0	0		Петровщина		27.4941	53.8721	58350,54575,15694	s15199			Петровщина
54575	0	0	0	Петровщина		27.49244	53.87098	212073,15199,133415	s54575			Петровщина
58350	0	0		Петровщина		27.4937	53.87267	15199,14908	s58350		767183427	Петровщина
133332	0	0	0	Петровщина		27.48531	53.86404	72368,212056,15569,15197	s133332			Петровщина
14687	0	0	0	Пинская		27.51904	53.90717	14576,73215	11П		320718923	Пинская
14576	0	0	0	Пинская (временно ликвидирована)		27.51804	53.90765	14687,14577	11О		320718926	Пинская
14829	0	0		Пищекомбинат		27.67913	53.85673	15954,16041	s14829		767183813	Пищекомбинат
15954	0	0		Пищекомбинат		27.67809	53.85641	14829,14830,14895	s15954		767183646	Пищекомбинат
14443	0	0	0	пл. Бангалор		27.57613	53.93011	14467,14764	s14443		320719380	Площадь Бангалор
14467	0	0	0	пл. Бангалор		27.57536	53.93023	14443,14692,14442	s14467		320719376	Площадь Бангалор
14692	0	0		пл. Бангалор		27.57507	53.93195	14467,14444,58346	s14692		320719372	Площадь Бангалор
14759	0	0		пл. Бангалор		27.57888	53.93088	14764,14444,14758	s14759		320719366	Площадь Бангалор
14764	0	0		пл. Бангалор		27.57836	53.93055	14759,14443	s14764		320719370	Площадь Бангалор
15616	0	0	0	пл. Ванеева		27.61065	53.87797	14732,14781,15624	s15616		342067449	Площадь Ванеева
15625	0	0	0	пл. Ванеева		27.60856	53.87921	14781,14732,15941	s15625		342067477	Площадь Ванеева
15041	0	0		Пл. Государственного флага		27.51938	53.92718	15084,14843	s15041		279589782	Площадь Государственного флага
15084	0	0		Пл. Государственного флага		27.51949	53.92644	15041,15040	s15084		279589868	Площадь Государственного флага
15027	0	0	0	пл. Казинца		27.50444	53.84462	15031,15038	s15027		767184033	Площадь Казинца
15031	0	0	0	пл. Казинца		27.50504	53.84388	15027,15059,15032	s15031		275076130	Площадь Казинца
15059	0	0	0	пл. Казинца		27.50661	53.84461	15031,15058,15026	s15059		614945401	Площадь Казинца
14493	0	0	0	пл. Калинина		27.60884	53.9237	14494,15859,14992	s14493		767183668	Площадь Калинина
14494	0	0	0	пл. Калинина		27.61055	53.92312	14492,14493	s14494		767183926	Площадь Калинина
15859	0	0	ул. Калинина	пл. Калинина		27.60535	53.92293	14493,14756	s15859		767183450	Площадь Калинина
15775	0	0	0	пл. Мясникова		27.54115	53.89397	15892,15891,15274	s15775			Площадь Мясникова
15891	0	0	ул. Мясникова	пл. Мясникова		27.54143	53.89483	15775,15870	s15891		320719241	Площадь Мясникова
15892	0	0		пл. Мясникова		27.54024	53.89389	15775,15893	s15892		320719236	Площадь Мясникова
15869	0	0	0	пл. Независимости		27.54895	53.89564	15870,15901,73933,15774	80		767088571	Площадь Независимости
15870	0	0	0	пл. Независимости		27.54816	53.89482	15869,191263,15891	80п		341906192	Площадь Независимости
15604	0	0	пл. Победы	пл. Победы		27.57502	53.90801	15861,73202	s15604		767085133	Площадь Победы
15634	0	0		пл. Победы		27.57358	53.90992	73202	s15634		767085080	Площадь Победы
15860	0	0	0	пл. Победы		27.57278	53.90779	15861,15862	s15860		767082149	Площадь Победы
15861	0	0	0	пл. Победы		27.57351	53.90765	15860,15604	s15861		767074812	Площадь Победы
